date,article,views,day_of_week,month,regime,views_lag1,views_lag7,views_ma7,views_std7
2024-09-11,World_War_II,54576,2,9,normal,52768.0,62369.0,52492.0,12852.726922070888
2024-09-12,World_War_II,46004,3,9,normal,54576.0,67062.0,49483.71428571428,11236.965036792091
2024-09-13,World_War_II,32563,4,9,normal,46004.0,65013.0,44848.0,10427.041990260688
2024-09-14,World_War_II,28598,5,9,declining,32563.0,32541.0,44284.71428571428,11274.739046710638
2024-09-15,World_War_II,38758,6,9,normal,28598.0,38401.0,44335.71428571428,11244.45577035285
2024-09-16,World_War_II,34820,0,9,normal,38758.0,57083.0,41155.28571428572,10131.439165855054
2024-09-17,World_War_II,59010,1,9,normal,34820.0,52768.0,42047.0,11505.404280887298
2024-09-18,World_War_II,65842,2,9,normal,59010.0,54576.0,43656.42857142857,14055.487230462957
2024-09-19,World_War_II,58639,3,9,normal,65842.0,46004.0,45461.42857142857,15173.993693785445
2024-09-20,World_War_II,61586,4,9,normal,58639.0,32563.0,49607.57142857143,15026.639387624462
2024-09-21,World_War_II,39849,5,9,normal,61586.0,28598.0,51214.857142857145,12848.757403325673
2024-09-22,World_War_II,34329,6,9,normal,39849.0,38758.0,50582.142857142855,13648.565192338583
2024-09-23,World_War_II,52754,0,9,normal,34329.0,34820.0,53144.142857142855,11747.516750765506
2024-09-24,World_War_II,61199,1,9,normal,52754.0,59010.0,53456.857142857145,11956.956210069355
2024-09-25,World_War_II,45054,2,9,normal,61199.0,65842.0,50487.142857142855,10903.322390118057
2024-09-26,World_War_II,55158,3,9,normal,45054.0,58639.0,49989.857142857145,10542.989099057713
2024-09-27,World_War_II,46260,4,9,normal,55158.0,61586.0,47800.42857142857,9244.943101629875
2024-09-28,World_War_II,29895,5,9,declining,46260.0,39849.0,46378.42857142857,11225.25727778094
2024-09-29,World_War_II,39617,6,9,normal,29895.0,34329.0,47133.857142857145,10428.901243316579
2024-09-30,World_War_II,60461,0,9,normal,39617.0,52754.0,48234.857142857145,11475.43180637879
2024-10-01,World_War_II,45840,1,10,normal,60461.0,61199.0,46040.71428571428,9950.541957003561
2024-10-02,World_War_II,52434,2,10,normal,45840.0,45054.0,47095.0,10215.997096057712
2024-10-03,World_War_II,69495,3,10,normal,52434.0,55158.0,49143.142857142855,13124.934202102368
2024-10-04,World_War_II,44619,4,10,normal,69495.0,46260.0,48908.71428571428,13199.457346349052
2024-10-05,World_War_II,41021,5,10,normal,44619.0,29895.0,50498.142857142855,11017.900350922118
2024-10-06,World_War_II,41887,6,10,normal,41021.0,39617.0,50822.42857142857,10672.24712134423
2024-10-07,World_War_II,51713,0,10,normal,41887.0,60461.0,49572.71428571428,9834.799688084886
2024-10-08,World_War_II,71494,1,10,normal,51713.0,45840.0,53237.57142857143,12602.453965493121
2024-10-09,World_War_II,55377,2,10,normal,71494.0,52434.0,53658.0,12620.256085621202
2024-10-10,World_War_II,70845,3,10,normal,55377.0,69495.0,53850.857142857145,12909.603820780718
2024-10-11,World_War_II,67122,4,10,normal,70845.0,44619.0,57065.57142857143,13028.83056733692
2024-10-12,World_War_II,38238,5,10,normal,67122.0,41021.0,56668.0,13628.678634898002
2024-10-13,World_War_II,38623,6,10,normal,38238.0,41887.0,56201.71428571428,14259.893614776862
2024-10-14,World_War_II,74108,0,10,normal,38623.0,51713.0,59401.0,15539.765678198788
2024-10-15,World_War_II,51526,1,10,normal,74108.0,71494.0,56548.42857142857,14763.246784465793
2024-10-16,World_War_II,63182,2,10,normal,51526.0,55377.0,57663.42857142857,14953.54018125383
2024-10-17,World_War_II,49998,3,10,normal,63182.0,70845.0,54685.28571428572,13931.797021134327
2024-10-18,World_War_II,64227,4,10,normal,49998.0,67122.0,54271.71428571428,13538.49431207501
2024-10-19,World_War_II,40238,5,10,normal,64227.0,38238.0,54557.42857142857,13159.525597542377
2024-10-20,World_War_II,40475,6,10,normal,40238.0,38623.0,54822.0,12799.462736120036
2024-10-21,World_War_II,74835,0,10,normal,40475.0,74108.0,54925.857142857145,12983.658619312555
2024-10-22,World_War_II,63942,1,10,normal,74835.0,51526.0,56699.57142857143,13286.344579518709
2024-10-23,World_War_II,66072,2,10,normal,63942.0,63182.0,57112.42857142857,13563.364219557507
2024-10-24,World_War_II,63831,3,10,normal,66072.0,49998.0,59088.57142857143,13360.247114195628
2024-10-25,World_War_II,69941,4,10,normal,63831.0,64227.0,59904.857142857145,13890.552657934411
2024-10-26,World_War_II,38046,5,10,normal,69941.0,40238.0,59591.71428571428,14422.336122767589
2024-10-27,World_War_II,44196,6,10,normal,38046.0,40475.0,60123.28571428572,13648.100914464992
2024-10-28,World_War_II,52454,0,10,normal,44196.0,74835.0,56926.0,12168.599659231893
2024-10-29,World_War_II,54659,1,10,normal,52454.0,63942.0,55599.857142857145,11776.058727046546
2024-10-30,World_War_II,52619,2,10,normal,54659.0,66072.0,53678.0,10842.957345668761
2024-10-31,World_War_II,49923,3,10,normal,52619.0,63831.0,51691.142857142855,9906.241726449514
2024-11-01,World_War_II,65789,4,11,normal,49923.0,69941.0,51098.0,8679.778338183089
2024-11-02,World_War_II,41421,5,11,normal,65789.0,38046.0,51580.142857142855,7891.9125782569
2024-11-03,World_War_II,36218,6,11,declining,41421.0,44196.0,50440.42857142857,9540.01163271688
2024-11-04,World_War_II,60200,0,11,normal,36218.0,52454.0,51547.0,10236.32578939626
2024-11-05,World_War_II,52512,1,11,normal,60200.0,54659.0,51240.28571428572,10159.41566092366
2024-11-06,World_War_II,65431,2,11,normal,52512.0,52619.0,53070.57142857143,11513.095860180549
2024-11-07,World_War_II,61094,3,11,normal,65431.0,49923.0,54666.42857142857,11775.321210864684
2024-11-08,World_War_II,59202,4,11,normal,61094.0,65789.0,53725.42857142857,10974.292564247886
2024-11-09,World_War_II,41125,5,11,normal,59202.0,41421.0,53683.142857142855,11030.034034830354
2024-11-10,World_War_II,32799,6,11,declining,41125.0,36218.0,53194.71428571428,11968.125552403242
2024-11-11,World_War_II,60159,0,11,normal,32799.0,60200.0,53188.857142857145,11964.135174603414
2024-11-12,World_War_II,57466,1,11,normal,60159.0,52512.0,53896.57142857143,12063.533076412832
2024-11-13,World_War_II,53639,2,11,normal,57466.0,65431.0,52212.0,10956.975069181226
2024-11-14,World_War_II,63962,3,11,normal,53639.0,61094.0,52621.71428571428,11389.537094987112
2024-11-15,World_War_II,46182,4,11,normal,63962.0,59202.0,50761.71428571428,11197.335184680665
2024-11-16,World_War_II,44301,5,11,normal,46182.0,41125.0,51215.42857142857,10799.03901368265
2024-11-17,World_War_II,35427,6,11,declining,44301.0,32799.0,51590.857142857145,10073.38465840468
2024-11-18,World_War_II,62281,0,11,normal,35427.0,60159.0,51894.0,10400.811538849213
2024-11-19,World_War_II,56543,1,11,normal,62281.0,57466.0,51762.142857142855,10323.965620964138
2024-11-20,World_War_II,66475,2,11,normal,56543.0,53639.0,53595.857142857145,11753.819328606169
2024-11-21,World_War_II,72121,3,11,normal,66475.0,63962.0,54761.42857142857,13261.018787623609
2024-11-22,World_War_II,67529,4,11,normal,72121.0,46182.0,57811.0,13412.884352989051
2024-11-23,World_War_II,34070,5,11,declining,67529.0,44301.0,56349.42857142857,15521.9975288526
2024-11-24,World_War_II,31992,6,11,declining,34070.0,35427.0,55858.71428571428,16327.099913071537
2024-11-25,World_War_II,66129,0,11,normal,31992.0,62281.0,56408.42857142857,16641.12808533042
2024-11-26,World_War_II,70923,1,11,normal,66129.0,56543.0,58462.71428571428,17524.634610686953
2024-11-27,World_War_II,69095,2,11,normal,70923.0,66475.0,58837.0,17750.798376410898
2024-11-28,World_War_II,46120,3,11,normal,69095.0,72121.0,55122.57142857143,17220.25761380202
2024-11-29,World_War_II,68443,4,11,normal,46120.0,67529.0,55253.142857142855,17333.102428864717
2024-11-30,World_War_II,38427,5,11,normal,68443.0,34070.0,55875.57142857143,16504.04122083557
2024-12-01,World_War_II,33510,6,12,declining,38427.0,31992.0,56092.42857142857,16143.961057282058
2024-12-02,World_War_II,45522,0,12,normal,33510.0,66129.0,53148.57142857143,15885.538505793245
2024-12-03,World_War_II,61107,1,12,normal,45522.0,70923.0,51746.28571428572,14420.722586082651
2024-12-04,World_War_II,57531,2,12,normal,61107.0,69095.0,50094.28571428572,12656.518369523577
2024-12-05,World_War_II,67030,3,12,normal,57531.0,46120.0,53081.42857142857,13962.372396995192
2024-12-06,World_War_II,68941,4,12,normal,67030.0,68443.0,53152.57142857143,14054.65378272881
2024-12-07,World_War_II,41089,5,12,normal,68941.0,38427.0,53532.857142857145,13619.072036774363
2024-12-08,World_War_II,51451,6,12,normal,41089.0,33510.0,56095.857142857145,10569.699434839633
2024-12-09,World_War_II,68208,0,12,normal,51451.0,45522.0,59336.71428571428,10260.659022276323
2024-12-10,World_War_II,55645,1,12,normal,68208.0,61107.0,58556.42857142857,10311.156285905716
2024-12-11,World_War_II,58106,2,12,normal,55645.0,57531.0,58638.57142857143,10303.913606928176
2024-12-12,World_War_II,55493,3,12,normal,58106.0,67030.0,56990.42857142857,9639.223133584976
2024-12-13,World_War_II,56137,4,12,normal,55493.0,68941.0,55161.28571428572,8082.693171508751
2024-12-14,World_War_II,22449,5,12,declining,56137.0,41089.0,52498.42857142857,14226.784174660605
2024-12-15,World_War_II,28071,6,12,declining,22449.0,51451.0,49158.42857142857,16989.80717819875
2024-12-16,World_War_II,49730,0,12,normal,28071.0,68208.0,46518.71428571428,14835.684286142252
2024-12-17,World_War_II,51887,1,12,normal,49730.0,55645.0,45981.857142857145,14514.917963122747
2024-12-18,World_War_II,54189,2,12,normal,51887.0,58106.0,45422.28571428572,14037.257409174397
2024-12-19,World_War_II,46736,3,12,normal,54189.0,55493.0,44171.28571428572,13364.25035575964
2024-12-20,World_War_II,62462,4,12,normal,46736.0,56137.0,45074.857142857145,14475.703476613846
2024-12-21,World_War_II,31461,5,12,declining,62462.0,22449.0,46362.28571428572,12376.599798467327
2024-12-22,World_War_II,38221,6,12,normal,31461.0,28071.0,47812.28571428572,10296.222895059853
2024-12-23,World_War_II,48368,0,12,normal,38221.0,49730.0,47617.71428571428,10266.770178822291
2024-12-24,World_War_II,60118,1,12,normal,48368.0,51887.0,48793.57142857143,11260.486088636388
2024-12-25,World_War_II,56057,2,12,normal,60118.0,54189.0,49060.42857142857,11430.51134547533
2024-12-26,World_War_II,60443,3,12,normal,56057.0,46736.0,51018.57142857143,12119.263163205924
2024-12-27,World_War_II,70367,4,12,normal,60443.0,62462.0,52147.857142857145,13636.604323517742
2024-12-28,World_War_II,45723,5,12,normal,70367.0,31461.0,54185.28571428572,10801.364029822991
2024-12-29,World_War_II,42502,6,12,normal,45723.0,38221.0,54796.857142857145,9823.77557134641
2024-12-30,World_War_II,62696,0,12,normal,42502.0,48368.0,56843.71428571428,9753.446257849257
2024-12-31,World_War_II,53803,1,12,normal,62696.0,60118.0,55941.57142857143,9691.974753322436
2020-01-08,Japan,52854,2,1,normal,51521.0,45111.0,45042.42857142857,10864.903341449828
2020-01-09,Japan,50007,3,1,normal,52854.0,57306.0,43999.71428571428,9788.750017482413
2020-01-10,Japan,53774,4,1,normal,50007.0,49475.0,44613.857142857145,10310.475812308106
2020-01-11,Japan,27107,5,1,normal,53774.0,37259.0,43163.57142857143,12079.654325312775
2020-01-12,Japan,27808,6,1,normal,27107.0,26179.0,43396.28571428572,11707.882725102858
2020-01-13,Japan,46415,0,1,normal,27808.0,40703.0,44212.28571428572,11687.920854658536
2020-01-14,Japan,64941,1,1,normal,46415.0,51521.0,46129.42857142857,13965.30938739684
2020-01-15,Japan,68504,2,1,normal,64941.0,52854.0,48365.142857142855,16281.850093775907
2020-01-16,Japan,48410,3,1,normal,68504.0,50007.0,48137.0,16266.191051790009
2020-01-17,Japan,44212,4,1,normal,48410.0,53774.0,46771.0,16114.703389554936
2020-01-18,Japan,35369,5,1,normal,44212.0,27107.0,47951.28571428572,14672.4411706015
2020-01-19,Japan,33359,6,1,normal,35369.0,27808.0,48744.28571428572,13505.949796469775
2020-01-20,Japan,32427,0,1,normal,33359.0,46415.0,46746.0,14873.580044270891
2020-01-21,Japan,54152,1,1,normal,32427.0,64941.0,45204.71428571428,13130.76653911575
2020-01-22,Japan,62144,2,1,normal,54152.0,68504.0,44296.142857142855,11349.055400172752
2020-01-23,Japan,41266,3,1,normal,62144.0,48410.0,43275.57142857143,11238.129542724066
2020-01-24,Japan,51941,4,1,normal,41266.0,44212.0,44379.71428571428,11715.03426818555
2020-01-25,Japan,29891,5,1,normal,51941.0,35369.0,43597.142857142855,12569.109693060615
2020-01-26,Japan,35748,6,1,normal,29891.0,33359.0,43938.42857142857,12273.747415481852
2020-01-27,Japan,62507,0,1,normal,35748.0,32427.0,48235.57142857143,12825.04095974152
2020-01-28,Japan,52511,1,1,normal,62507.0,54152.0,48001.142857142855,12713.382180843559
2020-01-29,Japan,49226,2,1,normal,52511.0,62144.0,46155.71428571428,11161.101643868398
2020-01-30,Japan,35950,3,1,normal,49226.0,41266.0,45396.28571428572,11716.308544279713
2020-01-31,Japan,49160,4,1,normal,35950.0,51941.0,44999.0,11502.5991555532
2020-02-01,Japan,34492,5,2,normal,49160.0,29891.0,45656.28571428572,10590.718715212948
2020-02-02,Japan,33349,6,2,normal,34492.0,35748.0,45313.57142857143,10995.854686458628
2020-02-03,Japan,56845,0,2,normal,33349.0,62507.0,44504.71428571428,9645.6642369216
2020-02-04,Japan,57939,1,2,normal,56845.0,52511.0,45280.142857142855,10570.42593636559
2020-02-05,Japan,46888,2,2,normal,57939.0,49226.0,44946.142857142855,10461.341141373334
2020-02-06,Japan,49266,3,2,normal,46888.0,35950.0,46848.42857142857,9738.563324179167
2020-02-07,Japan,58106,4,2,normal,49266.0,49160.0,48126.42857142857,10637.937282154266
2020-02-08,Japan,24558,5,2,declining,58106.0,34492.0,46707.28571428572,13130.560253524165
2020-02-09,Japan,30788,6,2,declining,24558.0,33349.0,46341.42857142857,13592.35431970418
2020-02-10,Japan,43135,0,2,normal,30788.0,56845.0,44382.857142857145,12790.730581539257
2020-02-11,Japan,41318,1,2,normal,43135.0,57939.0,42008.42857142857,11312.056221234961
2020-02-12,Japan,44968,2,2,normal,41318.0,46888.0,41734.142857142855,11196.710177972967
2020-02-13,Japan,52609,3,2,normal,44968.0,49266.0,42211.71428571428,11634.252858324347
2020-02-14,Japan,31064,4,2,normal,52609.0,58106.0,38348.57142857143,9826.080464036193
2020-02-15,Japan,36575,5,2,normal,31064.0,24558.0,40065.28571428572,7870.271950284064
2020-02-16,Japan,39587,6,2,normal,36575.0,30788.0,41322.28571428572,6766.922828836473
2020-02-17,Japan,53642,0,2,normal,39587.0,43135.0,42823.28571428572,8240.811928329333
2020-02-18,Japan,38265,1,2,normal,53642.0,41318.0,42387.142857142855,8412.752491081037
2020-02-19,Japan,51097,2,2,normal,38265.0,44968.0,43262.71428571428,9022.941477409775
2020-02-20,Japan,47938,3,2,normal,51097.0,52609.0,42595.42857142857,8365.297222397263
2020-02-21,Japan,36467,4,2,normal,47938.0,31064.0,43367.28571428572,7306.191819598066
2020-02-22,Japan,27147,5,2,declining,36467.0,36575.0,42020.42857142857,9350.10684176286
2020-02-23,Japan,36480,6,2,normal,27147.0,39587.0,41576.57142857143,9556.34778314292
2020-02-24,Japan,35130,0,2,normal,36480.0,53642.0,38932.0,8113.46728183043
2020-02-25,Japan,32671,1,2,normal,35130.0,38265.0,38132.857142857145,8458.279325185273
2020-02-26,Japan,52501,2,2,normal,32671.0,51097.0,38333.42857142857,8825.605377860138
2020-02-27,Japan,43199,3,2,normal,52501.0,47938.0,37656.42857142857,8119.580774423051
2020-02-28,Japan,54076,4,2,normal,43199.0,36467.0,40172.0,10160.843468925186
2020-02-29,Japan,44363,5,2,normal,54076.0,27147.0,42631.42857142857,8416.539012704729
2020-03-01,Japan,36460,6,3,normal,44363.0,36480.0,42628.57142857143,8418.97830018865
2020-03-02,Japan,44026,0,3,normal,36460.0,35130.0,43899.42857142857,7742.672468365218
2020-03-03,Japan,36593,1,3,normal,44026.0,32671.0,44459.71428571428,6889.638493522602
2020-03-04,Japan,150411,2,3,viral,36593.0,52501.0,58446.857142857145,40980.349402400876
2020-03-05,Japan,37411,3,3,normal,150411.0,43199.0,57620.0,41395.56842626193
2020-03-06,Japan,51544,4,3,normal,37411.0,54076.0,57258.28571428572,41442.73255837219
2020-03-07,Japan,23079,5,3,declining,51544.0,44363.0,54217.71428571428,43286.295266570945
2020-03-08,Japan,34625,6,3,normal,23079.0,36460.0,53955.57142857143,43417.11865096971
2020-03-09,Japan,60594,0,3,normal,34625.0,44026.0,56322.42857142857,43236.81958646336
2020-03-10,Japan,49279,1,3,normal,60594.0,36593.0,58134.71428571428,42532.153102934135
2020-03-11,Japan,46288,2,3,normal,49279.0,150411.0,43260.0,12453.487757786315
2020-03-12,Japan,63467,3,3,normal,46288.0,37411.0,46982.28571428572,14187.202657257552
2020-03-13,Japan,43365,4,3,normal,63467.0,51544.0,45813.857142857145,14085.330766777335
2020-03-14,Japan,26862,5,3,declining,43365.0,23079.0,46354.28571428572,13106.194307963531
2020-03-15,Japan,33104,6,3,normal,26862.0,34625.0,46137.0,13343.521599138177
2020-03-16,Japan,35384,0,3,normal,33104.0,60594.0,42535.57142857143,12138.970012006006
2020-03-17,Japan,54082,1,3,normal,35384.0,49279.0,43221.71428571428,12706.154659773958
2020-03-18,Japan,36983,2,3,normal,54082.0,46288.0,41892.42857142857,12818.14236225545
2020-03-19,Japan,44828,3,3,normal,36983.0,63467.0,39229.71428571428,8938.24887238892
2020-03-20,Japan,58140,4,3,normal,44828.0,43365.0,41340.42857142857,11464.919477216037
2020-03-21,Japan,29477,5,3,declining,58140.0,26862.0,41714.0,10945.359945352799
2020-03-22,Japan,28713,6,3,declining,29477.0,33104.0,41086.71428571428,11625.725177586211
2020-03-23,Japan,58124,0,3,normal,28713.0,35384.0,44335.28571428572,12876.467912621152
2020-03-24,Japan,45657,1,3,normal,58124.0,54082.0,43131.71428571428,12188.990629721098
2020-03-25,Japan,47406,2,3,normal,45657.0,36983.0,44620.71428571428,11946.909917272704
2020-03-26,Japan,41689,3,3,normal,47406.0,44828.0,44172.28571428572,11996.640525778963
2020-03-27,Japan,44110,4,3,normal,41689.0,58140.0,42168.0,10330.400218126439
2020-03-28,Japan,31549,5,3,declining,44110.0,29477.0,42464.0,9928.002316679833
2020-03-29,Japan,33647,6,3,normal,31549.0,28713.0,43168.857142857145,8912.19298542867
2020-03-30,Japan,48811,0,3,normal,33647.0,58124.0,41838.42857142857,6737.337502236896
2020-03-31,Japan,51284,1,3,normal,48811.0,45657.0,42642.28571428572,7554.957836067788
2020-04-01,Japan,42946,2,4,normal,51284.0,47406.0,42005.142857142855,7268.905681705047
2020-04-02,Japan,56678,3,4,normal,42946.0,41689.0,44146.42857142857,9129.79552266723
2020-04-03,Japan,43022,4,4,normal,56678.0,44110.0,43991.0,9139.7748331127
2020-04-04,Japan,120256,5,4,trending,43022.0,31549.0,56663.42857142857,28978.804448867726
2020-04-05,Japan,30710,6,4,declining,120256.0,33647.0,56243.857142857145,29385.991086619124
2020-04-06,Japan,37963,0,4,normal,30710.0,48811.0,54694.142857142855,30120.17569907019
2020-04-07,Japan,53226,1,4,normal,37963.0,51284.0,54971.57142857143,30092.46170198968
2020-04-08,Japan,33967,2,4,normal,53226.0,42946.0,53688.857142857145,30871.771542022958
2020-04-09,Japan,40122,3,4,normal,33967.0,56678.0,51323.71428571428,31236.63714675599
2020-04-10,Japan,47656,4,4,normal,40122.0,43022.0,51985.71428571428,31080.08730529506
2020-04-11,Japan,31059,5,4,normal,47656.0,120256.0,39243.28571428572,8527.79787350923
2020-04-12,Japan,26696,6,4,declining,31059.0,30710.0,38669.857142857145,9297.452078008097
2020-04-13,Japan,43094,0,4,normal,26696.0,37963.0,39402.857142857145,9433.698999306887
2020-04-14,Japan,60615,1,4,normal,43094.0,53226.0,40458.42857142857,11438.56175191536
2020-04-15,Japan,42199,2,4,normal,60615.0,33967.0,41634.42857142857,11077.411563735506
2020-04-16,Japan,44833,3,4,normal,42199.0,40122.0,42307.42857142857,11113.259330744568
2020-04-17,Japan,44313,4,4,normal,44833.0,47656.0,41829.857142857145,10915.171222180805
2020-04-18,Japan,26721,5,4,declining,44313.0,31059.0,41210.142857142855,11721.942791599176
2020-04-19,Japan,35211,6,4,normal,26721.0,26696.0,42426.57142857143,10323.073990776576
2020-04-20,Japan,51696,0,4,normal,35211.0,43094.0,43655.42857142857,10911.013974529647
2020-04-21,Japan,49427,1,4,normal,51696.0,60615.0,42057.142857142855,8583.935663563112
2020-04-22,Japan,53194,2,4,normal,49427.0,42199.0,43627.857142857145,9564.196854738551
2020-04-23,Japan,49886,3,4,normal,53194.0,44833.0,44349.71428571428,9856.534274518723
2020-04-24,Japan,50847,4,4,normal,49886.0,44313.0,45283.142857142855,10157.279482036072
2020-04-25,Japan,24883,5,4,declining,50847.0,26721.0,45020.57142857143,10724.986664438395
2020-04-26,Japan,25897,6,4,declining,24883.0,35211.0,43690.0,12564.781361673866
2020-04-27,Japan,38363,0,4,normal,25897.0,51696.0,41785.28571428572,12152.693264105232
2020-04-28,Japan,55959,1,4,normal,38363.0,49427.0,42718.42857142857,13054.570155787635
2020-04-29,Japan,53385,2,4,normal,55959.0,53194.0,42745.71428571428,13080.28892028366
2020-04-30,Japan,47534,3,4,normal,53385.0,49886.0,42409.71428571428,12895.202450450146
2020-05-01,Japan,49264,4,5,normal,47534.0,50847.0,42183.57142857143,12735.468422966667
2020-05-02,Japan,34819,5,5,normal,49264.0,24883.0,43603.0,10908.533616699679
2020-05-03,Japan,27528,6,5,declining,34819.0,25897.0,43836.0,10476.161828965176
2020-05-04,Japan,49188,0,5,normal,27528.0,38363.0,45382.42857142857,10331.584951934923
2020-05-05,Japan,34894,1,5,normal,49188.0,55959.0,42373.142857142855,9791.174196328922
2020-05-06,Japan,47988,2,5,normal,34894.0,53385.0,41602.142857142855,8956.441712134188
2020-05-07,Japan,50439,3,5,normal,47988.0,47534.0,42017.142857142855,9336.350365258219
2020-05-08,Japan,51308,4,5,normal,50439.0,49264.0,42309.142857142855,9628.177993586878
2020-05-09,Japan,34020,5,5,normal,51308.0,34819.0,42195.0,9735.907062689817
2020-05-10,Japan,31460,6,5,normal,34020.0,27528.0,42756.71428571428,8818.900096086933
2020-05-11,Japan,364134,0,5,viral,31460.0,49188.0,87749.0,122160.06979505758
2020-05-12,Japan,48282,1,5,normal,364134.0,34894.0,89661.57142857143,121296.38870119915
2020-05-13,Japan,58598,2,5,normal,48282.0,47988.0,91177.28571428571,120753.92378540515
2020-05-14,Japan,32786,3,5,declining,58598.0,50439.0,88655.42857142857,121925.16600885037
2020-05-15,Japan,56981,4,5,normal,32786.0,51308.0,89465.85714285714,121654.0984929931
2020-05-16,Japan,38037,5,5,normal,56981.0,34020.0,90039.71428571429,121358.07703474637
2020-05-17,Japan,33007,6,5,declining,38037.0,31460.0,90260.71428571429,121234.96666626933
2020-05-18,Japan,44179,0,5,normal,33007.0,364134.0,44552.857142857145,10645.759616369589
2020-05-19,Japan,48250,1,5,normal,44179.0,48282.0,44548.28571428572,10643.898090992338
2020-05-20,Japan,55882,2,5,normal,48250.0,58598.0,44160.28571428572,10081.006889431414
2020-05-21,Japan,42330,3,5,normal,55882.0,32786.0,45523.71428571428,8857.418805993302
2020-05-22,Japan,49177,4,5,normal,42330.0,56981.0,44408.857142857145,7572.977869340803
2020-05-23,Japan,32000,5,5,declining,49177.0,38037.0,43546.42857142857,8682.095116908666
2020-05-24,Japan,187522,6,5,viral,32000.0,33007.0,65620.0,54251.66722169318
2020-05-25,Japan,59665,0,5,normal,187522.0,44179.0,67832.28571428571,53542.734436193736
2020-05-26,Japan,41000,1,5,declining,59665.0,48250.0,66796.57142857143,54052.3560690841
2020-05-27,Japan,42642,2,5,normal,41000.0,55882.0,64905.142857142855,54725.39952169859
2020-05-28,Japan,38919,3,5,declining,42642.0,42330.0,64417.857142857145,54974.53430279813
2020-05-29,Japan,50109,4,5,normal,38919.0,49177.0,64551.0,54932.58308751437
2020-05-30,Japan,29946,5,5,declining,50109.0,32000.0,64257.57142857143,55140.52930122318
2020-05-31,Japan,30531,6,5,declining,29946.0,187522.0,41830.28571428572,10530.49609015464
2020-06-01,Japan,28423,0,6,declining,30531.0,59665.0,37367.142857142855,8037.296963294931
2020-06-02,Japan,37282,1,6,declining,28423.0,41000.0,36836.0,7878.490379931044
2020-06-03,Japan,38968,2,6,declining,37282.0,42642.0,36311.142857142855,7542.447954268984
2020-06-04,Japan,39251,3,6,declining,38968.0,38919.0,36358.57142857143,7562.596795130197
2020-06-05,Japan,40805,4,6,normal,39251.0,50109.0,35029.42857142857,5187.923761234348
2020-06-06,Japan,17614,5,6,declining,40805.0,29946.0,33267.71428571428,8338.842479910541
2020-06-07,Japan,28799,6,6,declining,17614.0,30531.0,33020.28571428572,8458.418089183533
2020-06-08,Japan,32396,0,6,declining,28799.0,28423.0,33587.857142857145,8228.697293184132
2020-06-09,Japan,44169,1,6,normal,32396.0,37282.0,34571.71428571428,9108.666417470826
2020-06-10,Japan,34751,2,6,normal,44169.0,38968.0,33969.28571428572,8906.656662562036
2020-06-11,Japan,42907,3,6,normal,34751.0,39251.0,34491.57142857143,9363.474708624279
2020-06-12,Japan,44133,4,6,normal,42907.0,40805.0,34967.0,9811.247712022443
2020-06-13,Japan,21488,5,6,declining,44133.0,17614.0,35520.42857142857,8717.571715738659
2020-06-14,Japan,26039,6,6,declining,21488.0,28799.0,35126.142857142855,9125.130107356797
2020-06-15,Japan,35085,0,6,normal,26039.0,32396.0,35510.28571428572,9047.311289627854
2020-06-16,Japan,44493,1,6,normal,35085.0,44169.0,35556.57142857143,9099.669185509623
2020-06-17,Japan,51361,2,6,normal,44493.0,34751.0,37929.42857142857,10851.587715739131
2020-06-18,Japan,31600,3,6,normal,51361.0,42907.0,36314.142857142855,10828.689893496952
2020-06-19,Japan,43280,4,6,normal,31600.0,44133.0,36192.28571428572,10730.391756040151
2020-06-20,Japan,19948,5,6,declining,43280.0,21488.0,35972.28571428572,11091.812621843843
2020-06-21,Japan,25599,6,6,declining,19948.0,26039.0,35909.42857142857,11158.532443189535
2020-06-22,Japan,39477,0,6,normal,25599.0,35085.0,36536.857142857145,11227.71344232014
2020-06-23,Japan,54053,1,6,normal,39477.0,44493.0,37902.57142857143,12824.638511567508
2020-06-24,Japan,30442,2,6,normal,54053.0,51361.0,34914.142857142855,11538.659705941705
2020-06-25,Japan,47107,3,6,normal,30442.0,31600.0,37129.42857142857,12262.230586332173
2020-06-26,Japan,42518,4,6,normal,47107.0,43280.0,37020.57142857143,12201.762288799937
2020-06-27,Japan,23855,5,6,declining,42518.0,19948.0,37578.71428571428,11350.307847723543
2020-06-28,Japan,21060,6,6,declining,23855.0,25599.0,36930.28571428572,12243.284413836613
2020-06-29,Japan,37325,0,6,normal,21060.0,39477.0,36622.857142857145,12195.60398160705
2020-06-30,Japan,38297,1,6,normal,37325.0,54053.0,34372.0,9625.702641019621
2020-07-01,Japan,41032,2,7,normal,38297.0,30442.0,35884.857142857145,9736.652837407195
2020-07-02,Japan,29411,3,7,normal,41032.0,47107.0,33356.857142857145,8564.00703387083
2020-07-03,Japan,34181,4,7,normal,29411.0,42518.0,32165.85714285714,7603.47075197826
2020-07-04,Japan,22686,5,7,declining,34181.0,23855.0,31998.85714285714,7826.011402763786
2020-07-05,Japan,21749,6,7,declining,22686.0,21060.0,32097.285714285714,7668.244969010852
2020-07-06,Japan,43862,0,7,normal,21749.0,37325.0,33031.142857142855,8734.860873316129
2020-07-07,Japan,43102,1,7,normal,43862.0,38297.0,33717.57142857143,9382.442731988633
