date,city,pm25,day_of_week,month,aqi,regime,pm25_lag1,pm25_lag7,pm25_ma7,pm25_std7
2023-11-17,Phoenix,21.237132959563272,4,11,69.60758145829028,moderate,16.449510323716947,17.497412290899007,15.948566173707158,3.3301931230389368
2023-11-18,Phoenix,14.808956763287428,5,11,55.81321193838504,moderate,21.237132959563272,13.776886598502418,16.096004768676444,3.2396364990629483
2023-11-19,Phoenix,13.19585229524303,6,11,52.35161436747431,moderate,14.808956763287428,11.573919549355542,16.32770944666037,2.902794289132709
2023-11-20,Phoenix,20.93037134924669,0,11,68.94929474087273,moderate,13.19585229524303,13.273219824485611,17.421588235911955,3.0009965624953323
2023-11-21,Phoenix,18.822321838263086,1,11,64.4255833439122,moderate,20.93037134924669,16.82198343272954,17.707350865273888,3.02948810172692
2023-11-22,Phoenix,11.872020121171067,2,11,49.46675050487945,good,18.822321838263086,18.5073105275968,16.7594522357845,3.7010889321082074
2023-11-23,Phoenix,18.21726580753837,3,11,63.12717984450294,moderate,11.872020121171067,16.449510323716947,17.011988733473274,3.7365556631458148
2023-11-24,Phoenix,17.87764286241054,4,11,62.39837524122433,moderate,18.21726580753837,21.237132959563272,16.53206157673717,3.2928278665405903
2023-11-25,Phoenix,13.370230033678311,5,11,52.72581552291483,moderate,17.87764286241054,14.808956763287428,16.32652918679301,3.4590142072882766
2023-11-26,Phoenix,10.732592950462333,6,11,44.71913729359306,good,13.370230033678311,13.19585229524303,15.974634994681482,3.924556320509124
2023-11-27,Phoenix,15.632753352352843,0,11,57.58101577758121,moderate,10.732592950462333,20.93037134924669,15.217832423696645,3.264995232215673
2023-11-28,Phoenix,15.728657888615325,1,11,57.78681950346636,moderate,15.632753352352843,18.822321838263086,14.775880430889824,2.882779647221675
2023-11-29,Phoenix,13.661971311167564,2,11,53.351869766454,moderate,15.728657888615325,11.872020121171067,15.031587743746465,2.6524578597442705
2023-11-30,Phoenix,16.574205323150995,3,11,59.60129897671887,moderate,13.661971311167564,18.21726580753837,14.79686481740541,2.382528645907791
2023-12-01,Phoenix,21.71754008278374,4,12,70.63849803172477,moderate,16.574205323150995,17.87764286241054,15.34542156317301,3.42434440767793
2023-12-02,Phoenix,17.729975025705183,5,12,62.08149147147035,moderate,21.71754008278374,13.370230033678311,15.968242276319708,3.401621718307924
2023-12-03,Phoenix,18.8600441686106,6,12,64.50653255066652,moderate,17.729975025705183,10.732592950462333,17.129306736055174,2.612156881776209
2023-12-04,Phoenix,27.13894558706853,0,12,82.27241542289384,moderate,18.8600441686106,15.632753352352843,18.773048483871698,4.471766444648473
2023-12-05,Phoenix,53.93021377984044,1,12,146.30706979859409,unhealthy_sensitive,27.13894558706853,15.728657888615325,24.230413611189572,13.773514980052763
2023-12-06,Phoenix,18.880988464868757,2,12,64.55147739242223,moderate,53.93021377984044,13.661971311167564,24.975987490289747,13.236889761302479
2023-12-07,Phoenix,26.825694828453088,3,12,81.60020349453453,moderate,18.880988464868757,16.574205323150995,26.44048599104719,12.70898426284207
2023-12-08,Phoenix,86.97391631424479,4,12,166.58267455966532,unhealthy,26.825694828453088,21.71754008278374,35.76282545268448,25.82878743874115
2023-12-09,Phoenix,17.27275963470765,5,12,61.100342563750324,moderate,86.97391631424479,17.729975025705183,35.697508968256265,25.882511917841928
2023-12-10,Phoenix,22.66202851125982,6,12,72.66529723446314,moderate,17.27275963470765,18.8600441686106,36.240649588634724,25.507466412778925
2023-12-11,Phoenix,21.272772353737036,0,12,69.68406084492926,moderate,22.66202851125982,27.13894558706853,35.402624841015935,25.94887727705434
2023-12-12,Phoenix,23.492667577801132,1,12,74.44778450171917,moderate,21.272772353737036,53.93021377984044,31.054403955010322,24.853878797379053
2023-12-13,Phoenix,24.881090489286258,2,12,77.42723280962716,moderate,23.492667577801132,18.880988464868757,31.911561387069963,24.4644860633258
2023-12-14,Phoenix,15.310099057067056,3,12,56.88862458598081,moderate,24.881090489286258,26.825694828453088,30.26647627687196,25.238412680409255
2023-12-15,Phoenix,24.2657098708393,4,12,76.1066735425736,moderate,15.310099057067056,86.97391631424479,21.308161070671172,3.6601550580055107
2023-12-16,Phoenix,12.776414977542276,5,12,51.45153428657141,moderate,24.2657098708393,17.27275963470765,20.66582611964755,4.725788780985993
2023-12-17,Phoenix,20.4242561774517,6,12,67.86321068122682,moderate,12.776414977542276,22.66202851125982,20.346144357674962,4.643214308017801
2023-12-18,Phoenix,21.886010119755102,0,12,71.00002171621267,moderate,20.4242561774517,21.272772353737036,20.4337497528204,4.669322913914068
2023-12-19,Phoenix,17.010923745626776,1,12,60.53846297344802,moderate,21.886010119755102,23.492667577801132,19.507786348224062,4.60384550992235
2023-12-20,Phoenix,17.54615796806449,2,12,61.687034266232814,moderate,17.010923745626776,24.881090489286258,18.45993884519238,3.9678301933092057
2023-12-21,Phoenix,23.66881902598036,3,12,74.8257919012454,moderate,17.54615796806449,15.310099057067056,19.654041697894282,4.1168723837550285
2023-12-22,Phoenix,25.917480567806933,4,12,79.65124585366294,moderate,23.66881902598036,24.2657098708393,19.890008940318232,4.458423650948977
2023-12-23,Phoenix,17.674769783541496,5,12,61.96302528656973,moderate,25.917480567806933,12.776414977542276,20.589773912603835,3.419103611754014
2023-12-24,Phoenix,22.405745868636924,6,12,72.11533448205348,moderate,17.674769783541496,20.4242561774517,20.872843868487433,3.484515147344438
2023-12-25,Phoenix,24.651699747467067,0,12,76.93497799885637,moderate,22.405745868636924,21.886010119755102,21.267942386732006,3.764120103025285
2023-12-26,Phoenix,24.296525712426924,1,12,76.17280195799769,moderate,24.651699747467067,17.010923745626776,22.308742667703452,3.378334243772167
2023-12-27,Phoenix,27.739651860962493,2,12,83.56148468017702,moderate,24.296525712426924,17.54615796806449,23.764956080974596,3.1740487468719363
2023-12-28,Phoenix,15.132072314327562,3,12,56.50659294920078,moderate,27.739651860962493,23.66881902598036,22.545420836452767,4.556206188482459
2023-12-29,Phoenix,23.89617255640674,4,12,75.31367501374837,moderate,15.132072314327562,25.917480567806933,22.256662549109883,4.367000552045023
2023-12-30,Phoenix,17.078117124143066,5,12,60.6826547728392,moderate,23.89617255640674,17.674769783541496,22.171426454910108,4.475803428629045
2023-12-31,Phoenix,18.989854109073466,6,12,64.78509465466409,moderate,17.078117124143066,22.405745868636924,21.68344191782961,4.629569681865708
2024-01-01,Phoenix,22.974884817475846,0,1,73.33666269844602,moderate,18.989854109073466,24.651699747467067,21.443896927830867,4.491716268861106
2024-01-02,Phoenix,26.218442955247458,1,1,80.29708788679712,moderate,22.974884817475846,24.296525712426924,21.718456533948086,4.746651594962213
2024-01-03,Phoenix,18.535237298449868,2,1,63.80952209967783,moderate,26.218442955247458,27.739651860962493,20.403540167874855,4.0199349988642
2024-01-04,Phoenix,23.91615474693136,3,1,75.35655525092565,moderate,18.535237298449868,15.132072314327562,21.658409086818256,3.4274986067214677
2024-01-05,Phoenix,23.531972061277965,4,1,74.53212888686258,moderate,23.91615474693136,23.89617255640674,21.606380444657,3.3904322293445928
2024-01-06,Phoenix,18.66261097739737,5,1,64.08285617467247,moderate,23.531972061277965,17.078117124143066,21.832736709407616,3.076040043004055
2024-01-07,Phoenix,15.821391842210236,6,1,57.985819403884626,moderate,18.66261097739737,18.989854109073466,21.38009924271287,3.7280972576792526
2024-01-08,Phoenix,27.146002419400183,0,1,82.28755883991455,moderate,15.821391842210236,22.974884817475846,21.975973185844914,4.312947427939653
2024-01-09,Phoenix,21.94701854939178,1,1,71.13094109311541,moderate,27.146002419400183,26.218442955247458,21.365769699294106,3.894546264943546
2024-01-10,Phoenix,25.340138228327262,2,1,78.41231379469369,moderate,21.94701854939178,18.535237298449868,22.3378984035623,3.9194684092662926
2024-01-11,Phoenix,26.72773150463776,3,1,81.38998176960892,moderate,25.340138228327262,23.91615474693136,22.739552226091792,4.239179493826285
2024-01-12,Phoenix,28.904230162616525,4,1,86.06057974810413,moderate,26.72773150463776,23.531972061277965,23.507017669140158,4.848988882698941
2024-01-13,Phoenix,18.99326664804181,5,1,64.79241769966053,moderate,28.904230162616525,18.66261097739737,23.55425419351793,4.795244383206562
2024-01-14,Phoenix,14.056860193011733,6,1,54.199270800454364,moderate,18.99326664804181,15.821391842210236,23.30217824363243,5.29031739490567
2024-01-15,Phoenix,25.73110302565184,0,1,79.25129404646317,moderate,14.056860193011733,27.146002419400183,23.10004975881124,5.143984329047343
2024-01-16,Phoenix,49.7865741899916,1,1,135.89591505023014,unhealthy_sensitive,25.73110302565184,21.94701854939178,27.077129136039787,11.24636557071928
2024-01-17,Phoenix,21.225309187749822,2,1,69.58220855740305,moderate,49.7865741899916,25.340138228327262,26.489296415957295,11.457837633745816
2024-01-18,Phoenix,20.315637310592056,3,1,67.63012298410312,moderate,21.225309187749822,26.72773150463776,25.57328295966505,11.68956735969213
2024-01-19,Phoenix,76.648534357463,4,1,161.14253654239357,unhealthy,20.315637310592056,28.904230162616525,32.39389784464312,22.700280815281396
2024-01-20,Phoenix,16.55745862260676,5,1,59.56536185108747,moderate,76.648534357463,18.99326664804181,32.04592526958097,22.957151358312274
2024-01-21,Phoenix,17.929760319416335,6,1,62.51021527771746,moderate,16.55745862260676,14.056860193011733,32.5991967162102,22.49333855628662
2024-01-22,Phoenix,28.074088129919772,0,1,84.27915907708106,moderate,17.929760319416335,25.73110302565184,32.93390887396276,22.391305409399358
2024-01-23,Phoenix,21.864648945100402,1,1,70.95418228562318,moderate,28.074088129919772,49.7865741899916,28.945062410406873,21.351671526962722
2024-01-24,Phoenix,22.709621727972586,2,1,72.76742860079955,moderate,21.864648945100402,21.225309187749822,29.157107059010126,21.269440723434982
2024-01-25,Phoenix,21.0706906825412,3,1,69.25040919000259,moderate,22.709621727972586,20.315637310592056,29.264971826431434,21.218984231780766
2024-01-26,Phoenix,27.28274765292836,4,1,82.58100354705657,moderate,21.0706906825412,76.648534357463,22.212716582926483,4.321628500469229
2024-01-27,Phoenix,17.85820404130665,5,1,62.35666103284689,moderate,27.28274765292836,16.55745862260676,22.39853735702647,4.057851827694928
2024-01-28,Phoenix,18.914989326185413,6,1,64.62444061413179,moderate,17.85820404130665,17.929760319416335,22.539284357993477,3.890660598932158
2024-01-29,Phoenix,27.053208771171274,0,1,82.08843083942332,moderate,18.914989326185413,28.074088129919772,22.393444449600832,3.6609656112035998
2024-01-30,Phoenix,20.800222817137126,1,1,68.67000604535863,moderate,27.053208771171274,21.864648945100402,22.24138357417751,3.7083888719636064
2024-01-31,Phoenix,28.207700494213114,2,1,84.56588088886934,moderate,20.800222817137126,22.709621727972586,23.026823397926158,4.350711986919348
2024-02-01,Phoenix,25.702003864593152,3,2,79.1888494948351,moderate,28.207700494213114,21.0706906825412,23.688439566790723,4.3558036457783915
2024-02-02,Phoenix,21.200602271158424,4,2,69.52918942308675,moderate,25.702003864593152,27.28274765292836,22.819561655109304,4.119542741961134
2024-02-03,Phoenix,16.756526748234922,5,2,59.99254667003202,moderate,21.200602271158424,17.85820404130665,22.662179184670485,4.354992013635957
2024-02-04,Phoenix,20.34722874894161,6,2,67.69791577026096,moderate,16.756526748234922,18.914989326185413,22.8667848164928,4.1797179343693305
2024-02-05,Phoenix,24.019398481838447,0,2,75.57810833012542,moderate,20.34722874894161,27.053208771171274,22.433383346588105,3.8146159037697553
2024-02-06,Phoenix,28.13049487550908,1,2,84.40020359551303,moderate,24.019398481838447,20.800222817137126,23.480565069212673,4.270470436543913
2024-02-07,Phoenix,22.638428946706284,2,2,72.61465439207358,moderate,28.13049487550908,28.207700494213114,22.684954848140272,3.7272402894497687
2024-02-08,Phoenix,16.235391213137028,3,2,58.8742300711095,moderate,22.638428946706284,25.702003864593152,21.332581612217968,4.144188979390106
2024-02-09,Phoenix,21.084146800689126,4,2,69.27928498001958,moderate,16.235391213137028,21.200602271158424,21.315945116436637,4.145040765371718
2024-02-10,Phoenix,16.66439329266742,5,2,59.79483539199017,moderate,21.084146800689126,16.756526748234922,21.302783194212708,4.162042838540935
2024-02-11,Phoenix,20.641016227985332,6,2,68.32836100426037,moderate,16.66439329266742,20.34722874894161,21.3447528340761,4.152270957041056
2024-02-12,Phoenix,23.006052905333696,0,2,73.40354700715386,moderate,20.641016227985332,24.019398481838447,21.199989180289702,4.060123511700583
2024-02-13,Phoenix,23.535271040906682,1,2,74.53920824228902,moderate,23.006052905333696,28.13049487550908,20.543528632489366,2.980846261352466
2024-02-14,Phoenix,22.93280337286688,2,2,73.24635916924223,moderate,23.535271040906682,22.638428946706284,20.585582121940877,3.0171817310637303
2024-02-15,Phoenix,25.229099933841827,3,2,78.17403419279361,moderate,22.93280337286688,16.235391213137028,21.870397653470132,2.7599261362573273
2024-02-16,Phoenix,18.605162958120737,4,2,63.95957716334922,moderate,25.229099933841827,21.084146800689126,21.516257104531793,3.0240373724260348
2024-02-17,Phoenix,18.189517873826542,5,2,63.06763492237455,moderate,18.605162958120737,16.66439329266742,21.734132044697382,2.647739199529326
2024-02-18,Phoenix,11.875090065772923,6,2,49.479541940720516,good,18.189517873826542,20.641016227985332,20.48185687866704,4.602383297915695
2024-02-19,Phoenix,28.206610427182408,0,2,84.56354168923264,moderate,11.875090065772923,23.006052905333696,21.224793667502563,5.424145991527515
2024-02-20,Phoenix,27.728949148391266,1,2,83.53851748581816,moderate,28.206610427182408,23.535271040906682,21.823890540000367,5.929888585413859
2024-02-21,Phoenix,24.45709355594265,2,2,76.51736814579968,moderate,27.728949148391266,22.93280337286688,22.041646280439757,6.0049093710527215
2024-02-22,Phoenix,80.58703308247436,3,2,163.2176149011983,unhealthy,24.45709355594265,25.229099933841827,29.94992244453012,23.079465083063052
2024-02-23,Phoenix,24.28639347630979,4,2,76.15105896203818,moderate,80.58703308247436,18.605162958120737,30.761526804271416,22.710978740960275
2024-02-24,Phoenix,17.798491869959207,5,2,62.22852332609272,moderate,24.28639347630979,18.189517873826542,30.705665946576083,22.74750665951162
2024-02-25,Phoenix,23.761970785749085,6,2,75.0256883814358,moderate,17.798491869959207,11.875090065772923,32.40379176371554,21.517950842630245
2024-02-26,Phoenix,22.559441424444685,0,2,72.44515327134053,moderate,23.761970785749085,28.206610427182408,31.597053334753006,21.805474713843143
2024-02-27,Phoenix,22.55691943391751,1,2,72.4397412745011,moderate,22.559441424444685,27.728949148391266,30.858191946971036,22.04469982736711
2024-02-28,Phoenix,21.483015180469387,2,2,70.13522570916177,moderate,22.55691943391751,24.45709355594265,30.433323607617716,22.216619266978753
2024-02-29,Phoenix,22.522586540241534,3,2,72.366065536999,moderate,21.483015180469387,80.58703308247436,22.138402673013022,2.1218790259572913
2024-03-01,Phoenix,14.665587223322746,4,3,55.505551981379284,moderate,22.522586540241534,24.28639347630979,20.764001779729163,3.291921555126813
2024-03-02,Phoenix,8.144266808492684,5,3,33.93444503538619,good,14.665587223322746,17.798491869959207,19.38482677094823,5.804726248728065
2024-03-03,Phoenix,10.821001916059842,6,3,45.087507983582675,good,8.144266808492684,23.761970785749085,17.53611693242119,6.223941555068712
2024-03-04,Phoenix,14.783852510465145,0,3,55.75934015121276,moderate,10.821001916059842,22.559441424444685,16.4253185161384,5.8612960672868635
2024-03-05,Phoenix,14.178267359608578,1,3,54.459801200876775,moderate,14.783852510465145,22.55691943391751,15.228368219808557,5.22099333671794
2024-03-06,Phoenix,17.656292076613735,2,3,61.923373554965096,moderate,14.178267359608578,21.483015180469387,14.681693490686317,4.6230376263526285
2024-03-07,Phoenix,19.098051356724056,3,3,65.0172775895366,moderate,17.656292076613735,22.522586540241534,14.192474178755251,3.7546443597278953
2024-03-08,Phoenix,16.298822587599748,4,3,59.010348900428646,moderate,19.098051356724056,14.665587223322746,14.425793516509108,3.8387482308935774
2024-03-09,Phoenix,12.91884186504414,5,3,51.75717138421489,moderate,16.298822587599748,8.144266808492684,15.107875667445029,2.827619757354317
2024-03-10,Phoenix,6.199078279088214,6,3,25.829492829534228,good,12.91884186504414,10.821001916059842,14.447600862163371,4.201393530130468
2024-03-11,Phoenix,17.10965423153999,0,3,60.75033096896994,moderate,6.199078279088214,14.783852510465145,14.779858250888347,4.3226331430047775
2024-03-12,Phoenix,12.011631140385065,1,3,49.810367254045204,good,17.10965423153999,14.178267359608578,14.470338790999275,4.448623333806476
2024-03-13,Phoenix,9.085312711763418,2,3,37.85546963234758,good,12.011631140385065,17.656292076613735,13.245913167449228,4.602448228555762
2024-03-14,Phoenix,11.10159444474994,3,3,46.256643519791425,good,9.085312711763418,19.098051356724056,12.103562180024355,3.836469712467279
2024-03-15,Phoenix,18.271670539396688,4,3,63.24392819613023,moderate,11.10159444474994,16.298822587599748,12.38539760170963,4.246573747137137
2024-03-16,Phoenix,13.017521701700444,5,3,51.9689306903443,moderate,18.271670539396688,12.91884186504414,12.399494721231962,4.248802939917293
2024-03-17,Phoenix,13.545173820754087,6,3,53.10123137500877,moderate,13.017521701700444,6.199078279088214,13.448936941469942,3.2524880799486344
2024-03-18,Phoenix,16.32594803221959,0,3,59.06855800905491,moderate,13.545173820754087,17.10965423153999,13.336978912995603,3.116105255997926
2024-03-19,Phoenix,12.127855803282046,1,3,50.059776401892805,moderate,16.32594803221959,12.011631140385065,13.353582436266597,3.108165966073133
2024-03-20,Phoenix,12.690368258201419,2,3,51.26688467425197,moderate,12.127855803282046,9.085312711763418,13.868590371472028,2.527491128488754
2024-03-21,Phoenix,11.374399175642976,3,3,47.393329898512405,good,12.690368258201419,11.10159444474994,13.907562475885316,2.4793601296817775
2024-03-22,Phoenix,16.037155595990562,4,3,58.44883175105271,moderate,11.374399175642976,18.271670539396688,13.588346055398729,1.899990952670156
2024-03-23,Phoenix,10.338855006309089,5,3,43.078562526287875,good,16.037155595990562,13.017521701700444,13.205679384628535,2.2681897661013366
2024-03-24,Phoenix,10.94990466344919,6,3,45.62460276437163,good,10.338855006309089,13.545173820754087,12.834926647870692,2.4110567831049607
2024-03-25,Phoenix,13.575605026277652,0,3,53.16653439115376,moderate,10.94990466344919,16.32594803221959,12.442020504164702,1.9218010804999068
2024-03-26,Phoenix,15.857603123809481,1,3,58.063526016758544,moderate,13.575605026277652,12.127855803282046,12.974841549954336,2.300004842840836
2024-03-27,Phoenix,12.142328977384052,2,3,50.09083471541642,moderate,15.857603123809481,12.690368258201419,12.896550224123283,2.320537978946979
2024-03-28,Phoenix,14.725572815126137,3,3,55.63427642730931,moderate,12.142328977384052,11.374399175642976,13.37528931547802,2.299761620664296
2024-03-29,Phoenix,16.962947934967534,4,3,60.43551059005909,moderate,14.725572815126137,16.037155595990562,13.507545363903303,2.4965556843224035
2024-03-30,Phoenix,13.54741815809217,5,3,53.10604754955401,moderate,16.962947934967534,10.338855006309089,13.96591152844374,2.077138904895072
2024-03-31,Phoenix,12.292441964791925,6,3,50.412965589682244,moderate,13.54741815809217,10.94990466344919,14.157702571492704,1.7950743959880056
2024-04-01,Phoenix,16.21840191913913,0,4,58.837772358667664,moderate,12.292441964791925,13.575605026277652,14.535244984758629,1.9254276085817281
2024-04-02,Phoenix,13.597390413077838,1,4,53.2132841482357,moderate,16.21840191913913,15.857603123809481,14.212357454654107,1.8549382067588376
2024-04-03,Phoenix,13.70365660647926,2,4,53.44132318986966,moderate,13.597390413077838,12.142328977384052,14.435404258810566,1.6467282726503505
2024-04-04,Phoenix,11.543003617657007,3,4,48.095848406904196,good,13.70365660647926,14.725572815126137,13.980751516314978,1.9623584402335918
2024-04-05,Phoenix,10.961794513191649,4,4,45.674143804965205,good,11.543003617657007,16.962947934967534,13.123443884632707,1.7407314156045122
2024-04-06,Phoenix,9.109778453924541,5,4,37.95741022468559,good,10.961794513191649,13.54741815809217,12.489495355465902,2.2839073247876516
2024-04-07,Phoenix,15.963993318084105,6,4,58.29183115468692,moderate,9.109778453924541,12.292441964791925,13.0140026916505,2.6269420258415064
2024-04-08,Phoenix,13.697973031394591,0,4,53.42912667681243,moderate,15.963993318084105,16.21840191913913,12.653941421972709,2.261897383240444
2024-04-09,Phoenix,13.307529205983963,1,4,52.59126439052353,moderate,13.697973031394591,13.597390413077838,12.612532678102156,2.244332002993642
2024-04-10,Phoenix,15.608146606553952,2,4,57.52821160204711,moderate,13.307529205983963,13.70365660647926,12.884602678112826,2.4995717508167044
2024-04-11,Phoenix,11.50028518216469,3,4,47.917854925686214,good,15.608146606553952,11.543003617657007,12.878500044471066,2.5034422908099936
2024-04-12,Phoenix,14.277555683620564,4,4,54.672866273863875,moderate,11.50028518216469,10.961794513191649,13.352180211675195,2.3915241340575033
2024-04-13,Phoenix,10.483999698396662,5,4,43.68333207665276,good,14.277555683620564,9.109778453924541,13.548497532314071,2.011426916916694
2024-04-14,Phoenix,10.29168437687174,6,4,42.882018236965585,good,10.483999698396662,15.963993318084105,12.738167683569447,2.018695958806339
2024-04-15,Phoenix,12.561184643063777,0,4,50.98966661601669,moderate,10.29168437687174,13.697973031394591,12.575769342379331,1.9738407731700012
2024-04-16,Phoenix,12.73550214529704,1,4,51.363738509221115,moderate,12.561184643063777,13.307529205983963,12.494051190852629,1.9501957792015312
2024-04-17,Phoenix,9.828651112664538,2,4,40.95271296943558,good,12.73550214529704,15.608146606553952,11.668408977439855,1.6049170970293203
2024-04-18,Phoenix,13.30365940379569,3,4,52.582960093982166,moderate,9.828651112664538,11.50028518216469,11.926033866244284,1.714435650248637
2024-04-19,Phoenix,17.25007576678508,4,4,61.0516647355903,moderate,13.30365940379569,14.277555683620564,12.350679592410643,2.5556876747403563
2024-04-20,Phoenix,10.236634549356882,5,4,42.65264395565368,good,17.25007576678508,10.483999698396662,12.31534171397639,2.587314830820334
2024-04-21,Phoenix,14.613127794786308,6,4,55.3929781003998,moderate,10.236634549356882,10.29168437687174,12.93269077367847,2.539093704035554
2024-04-22,Phoenix,13.995065313556172,0,4,54.06666376299608,moderate,14.613127794786308,12.561184643063777,13.137530869463095,2.561864153022383
2024-04-23,Phoenix,16.16025644153936,1,4,58.712996655663865,moderate,13.995065313556172,12.73550214529704,13.626781483212,2.789222331251127
2024-04-24,Phoenix,14.160761938948337,2,4,54.422235920489996,moderate,16.16025644153936,9.828651112664538,14.245654458395398,2.230727899828759
2024-04-25,Phoenix,9.145579017058191,3,4,38.106579237742466,good,14.160761938948337,13.30365940379569,13.651642974575756,2.958331430117324
2024-04-26,Phoenix,15.851197521596143,4,4,58.049780089262114,moderate,9.145579017058191,17.25007576678508,13.45180322526305,2.711706697203603
2024-04-27,Phoenix,12.539637957177112,5,4,50.943429092654746,moderate,15.851197521596143,10.236634549356882,13.780803712094514,2.3754706863195145
2024-04-28,Phoenix,77.23146071289386,6,4,161.44966317855315,unhealthy,12.539637957177112,14.613127794786308,22.726279843252737,24.1488421870559
2024-04-29,Phoenix,12.127040380773757,0,4,50.058026568184026,moderate,77.23146071289386,13.995065313556172,22.459419138569533,24.271419205248538
2024-04-30,Phoenix,16.54551566077321,1,4,59.53973317762491,moderate,12.127040380773757,16.16025644153936,22.514456169888653,24.2551861861842
2024-05-01,Phoenix,18.250785773864486,2,5,63.19911110271349,moderate,16.54551566077321,14.160761938948337,23.09874528916239,24.06896086621502
2024-05-02,Phoenix,15.201071360439208,3,5,56.65465957175796,moderate,18.250785773864486,9.145579017058191,23.963815623931108,23.58789675785412
2024-05-03,Phoenix,13.581502232642668,4,5,53.17918934043491,moderate,15.201071360439208,15.851197521596143,23.639573439794898,23.733152511054694
2024-05-04,Phoenix,10.816858982536907,5,5,45.07024576057045,good,13.581502232642668,12.539637957177112,23.393462157703436,23.875945397232538
2024-05-05,Phoenix,16.86738266183086,6,5,60.230434896632744,moderate,10.816858982536907,77.23146071289386,14.77002243612301,2.704263559807738
2024-05-06,Phoenix,10.12093267103016,0,5,42.170552795959,good,16.86738266183086,12.127040380773757,14.48343562044535,3.1073033829988157
2024-05-07,Phoenix,77.6393058576621,1,5,161.66454470898952,unhealthy,10.12093267103016,16.54551566077321,23.21111993428662,24.183797822912062
2024-05-08,Phoenix,12.660082311186226,2,5,51.20189337164426,moderate,77.6393058576621,18.250785773864486,22.41244801104687,24.465590819527012
2024-05-09,Phoenix,21.902945881623587,3,5,71.03636455284031,moderate,12.660082311186226,15.201071360439208,23.369858656930354,24.266678107026195
2024-05-10,Phoenix,11.89533277434576,4,5,49.563886559774005,good,21.902945881623587,13.581502232642668,23.128977305745078,24.388100425084065
2024-05-11,Phoenix,14.072532200123131,5,5,54.23290171700243,moderate,11.89533277434576,10.816858982536907,23.594073479685967,24.143989566947702
2024-05-12,Phoenix,11.058744047469812,6,5,46.07810019779089,good,14.072532200123131,16.86738266183086,22.76426796334868,24.51074413226385
2024-05-13,Phoenix,15.21808972860339,0,5,56.69117967511457,moderate,11.058744047469812,10.12093267103016,23.492433257287708,24.145526753670527
2024-05-14,Phoenix,10.75540041527731,1,5,44.81416839698879,good,15.21808972860339,77.6393058576621,13.937589622661312,3.8583612306148503
2024-05-15,Phoenix,15.699755881646045,2,5,57.724798029283356,moderate,10.75540041527731,12.660082311186226,14.371828704155572,3.8616699377692245
2024-05-16,Phoenix,16.239385573957918,3,5,58.8828016608539,moderate,15.699755881646045,21.902945881623587,13.562748660203335,2.297198922897315
2024-05-17,Phoenix,16.6978677316896,4,5,59.866668952123604,moderate,16.239385573957918,11.89533277434576,14.248825082681025,2.4295585059084117
2024-05-18,Phoenix,14.384188050407527,5,5,54.90169109529512,moderate,16.6978677316896,14.072532200123131,14.293347347007368,2.4286448735264354
2024-05-19,Phoenix,9.511515893895934,6,5,39.6313162245664,good,14.384188050407527,11.058744047469812,14.07231475363967,2.812210317511479
2024-05-20,Phoenix,17.99613473381928,0,5,62.65264964338901,moderate,9.511515893895934,15.21808972860339,14.46917832581337,3.1736471999547113
2024-05-21,Phoenix,15.128875553488607,1,5,56.499732947400446,moderate,17.99613473381928,10.75540041527731,15.093960488414982,2.7185414014124945
2024-05-22,Phoenix,13.514143045278834,2,5,53.03464172806617,moderate,15.128875553488607,15.699755881646045,14.781730083219669,2.7625237380832646
2024-05-23,Phoenix,12.91227483733217,3,5,51.743079050069035,moderate,13.514143045278834,16.239385573957918,14.306428549415989,2.7561430469433597
2024-05-24,Phoenix,10.35695094191107,4,5,43.153962257962796,good,12.91227483733217,16.6978677316896,13.400583293733343,2.878467462332911
2024-05-25,Phoenix,14.15444205665587,5,5,54.40867394132161,moderate,10.35695094191107,14.384188050407527,13.367762437483107,2.8666686195856803
2024-05-26,Phoenix,11.51376167716466,6,5,47.97400698818608,good,14.15444205665587,9.511515893895934,13.653797549378638,2.4933479054201166
2024-05-27,Phoenix,95.74652241774267,0,5,171.20470095771478,unhealthy,11.51376167716466,17.99613473381928,24.76099578993912,31.342386947679824
2024-05-28,Phoenix,14.784805442583995,1,5,55.76138506992274,moderate,95.74652241774267,15.128875553488607,24.711842916952747,31.360274868670253
2024-05-29,Phoenix,18.650926648909557,2,5,64.05778250838961,moderate,14.784805442583995,13.514143045278834,25.445669146042853,31.113710150783866
2024-05-30,Phoenix,15.004159415731833,3,5,56.23210175049749,moderate,18.650926648909557,12.91227483733217,25.744509800099944,30.9830377477658
2024-05-31,Phoenix,13.494724540389974,4,5,52.99297111671668,moderate,15.004159415731833,10.35695094191107,26.192763171311217,30.745095875001073
2024-06-01,Phoenix,14.425434161897797,5,6,54.99020206415837,moderate,13.494724540389974,14.15444205665587,26.231476329202923,30.72757688671561
2024-06-02,Phoenix,9.924283080361224,6,6,41.3511795015051,good,14.425434161897797,11.51376167716466,26.004407958231003,30.860050752644298
2024-06-03,Phoenix,19.722810936649214,0,6,66.3579633833674,moderate,9.924283080361224,95.74652241774267,15.143877746646224,3.2632936137026416
2024-06-04,Phoenix,18.09812563779044,1,6,62.87151424418549,moderate,19.722810936649214,14.784805442583995,15.617209203104286,3.4381404921961094
